county_fips,lat,lon,pop,has_trial_site,dist_nearest_trial_km,county_site_count,county_trial_count,pop_total,median_hh_income,gini_index,pct_poverty,pct_nhwhite,pct_nhblack,pct_hispanic,pct_no_vehicle,pct_no_internet,pct_unemployed,pct_uninsured,pct_bachelors_plus,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke,endo_count,amc_count,has_ctsa,trials_per_100k,endo_per_100k,burden_decile,coverage_residual
22125,30.888343,-91.442588,15310,False,60.96006855039167,0,0,15358.0,71985.0,0.4787,10.9128792811564,52.11616095845813,44.23753092850632,1.465034509701784,0.0784929356357927,8.869701726844584,8.927994833710041,5.1,21.2,9.0,40.6,6.1,22.5,12.8,19.9,14.6,21.3,16.5,10.3,27.3,17.9,39.3,3.5,0,0,0,0.0,0.0,7,0.0
22127,31.930579,-92.67791,13755,False,50.47798687288486,0,0,13665.0,44922.0,0.4906,17.277716794731063,65.02012440541529,29.74021222100256,3.2491767288693745,3.2978287587054487,22.06063088897993,3.9549139806209217,9.9,13.3,11.5,42.5,7.2,27.2,14.7,27.4,23.7,27.3,20.1,13.6,34.2,21.1,46.0,4.2,0,0,0,0.0,0.0,8,0.0
23003,46.701279,-68.088411,67105,False,210.654895749549,0,0,67237.0,50843.0,0.4588,14.508380802236864,93.18678703689932,0.7317399646028229,1.473890863661377,1.9632657249375791,16.83483257516161,5.748860394188831,8.8,21.4,10.1,34.4,6.4,27.9,10.7,15.1,21.5,21.2,13.6,10.0,29.2,21.1,40.0,3.2,0,0,0,0.0,0.0,4,0.0
23007,44.707406,-70.225872,29456,False,65.67832086797516,0,0,29839.0,56890.0,0.4501,11.65253527262978,94.31616341030195,0.4021582492710882,1.5483092596936894,2.916259367872271,13.644509612251548,4.436860068259386,9.2,28.8,8.8,30.6,6.1,30.1,8.8,13.4,17.9,18.8,13.2,9.2,23.7,21.0,35.2,3.0,0,0,0,0.0,0.0,1,0.0
23009,44.471045,-68.468176,55478,False,64.12692453148827,0,0,55851.0,64149.0,0.451,10.651555030348606,93.59008791248142,0.7824389894540832,1.6669352384021772,1.6585563665855636,10.0,3.8495726495726497,10.2,36.6,8.1,27.9,5.4,27.7,8.1,10.6,13.7,15.6,10.6,7.8,18.7,18.9,29.4,2.7,0,0,0,0.0,0.0,0,0.0
23011,44.395615,-69.748924,123642,False,59.13769196783216,0,0,124003.0,62118.0,0.4414,12.046482746385168,93.36467666104852,0.7362725095360596,1.776569921695443,1.58272842924493,9.982788296041308,4.086942725686181,7.1,29.9,8.7,29.2,5.8,29.6,9.4,12.2,16.3,18.7,12.1,8.8,23.2,20.0,32.5,2.9,1,0,0,0.0,0.8064321024491343,2,0.0
23013,44.132937,-69.161632,40607,False,40.58641230047489,0,0,40729.0,68904.0,0.436,9.555844729799404,94.40693363451103,0.3781089641287534,1.6695720493996906,2.159730033745782,8.633295838020247,3.760624629373394,7.4,37.9,8.2,27.7,5.3,27.7,8.0,10.0,13.0,15.3,10.2,7.8,19.4,17.8,28.8,2.7,3,0,0,0.0,7.365759041469223,0,0.0
23015,44.034295,-69.553445,35237,False,72.58147558817508,0,0,35466.0,69638.0,0.4588,8.971973157390176,93.05532058873288,0.473693114532228,1.626910280268426,2.372539121655729,11.187531549722362,3.3436924493554327,8.9,39.2,7.8,29.1,5.2,29.3,8.1,9.9,13.0,15.7,10.0,7.4,18.8,19.1,31.0,2.6,0,0,0,0.0,0.0,0,0.0
23017,44.279251,-70.614092,57777,False,49.22874113748252,0,0,58276.0,54780.0,0.4416,14.172214977005972,93.44498592902738,0.2797034799917633,1.5855583773766215,2.368114566708364,14.43298969072165,5.479600694444445,9.0,21.5,9.6,30.4,6.3,28.2,10.1,15.1,20.3,20.1,13.9,10.0,23.3,20.2,34.6,3.2,0,0,0,0.0,0.0,3,0.0
23021,45.242664,-69.256031,16800,False,60.82152153026654,0,0,16936.0,51805.0,0.464,14.63745866792631,92.8200283419934,0.6199811053377421,2.444496929617383,2.038149986934936,12.8821531225503,4.838282078472958,10.5,20.8,10.1,30.8,6.6,28.8,9.6,15.4,20.3,20.4,13.6,10.2,25.3,20.9,34.3,3.2,0,0,0,0.0,0.0,2,0.0
23023,43.956844,-69.871506,36699,False,40.85596024026217,0,0,36868.0,77591.0,0.4167,10.792557231203212,93.38993164804168,0.5750244114136921,1.9773245090593468,2.316313823163138,6.955168119551681,4.405727445679383,6.7,38.7,7.9,27.7,5.3,29.2,8.0,10.2,13.2,15.4,9.8,7.5,20.2,18.5,29.5,2.6,0,0,0,0.0,0.0,0,0.0
23025,44.820189,-69.685098,50477,False,76.04629265478536,0,0,50656.0,53527.0,0.461,16.44622552116235,94.94630448515476,0.4639134554643083,1.279216677195199,2.4463169339494426,13.622361148862916,4.193466486120514,8.0,19.7,10.2,31.9,6.7,30.8,10.4,15.6,22.4,21.3,14.0,10.7,25.9,22.1,36.7,3.3,1,0,0,0.0,1.9740998104864182,4,0.0
23029,44.861852,-67.46595,31095,False,148.34180786481485,0,0,31096.0,51669.0,0.4587,16.966812451762284,87.86660663750965,0.6496012348855158,2.7945716490866994,2.333456017666544,15.149061464850938,6.993820428934932,10.5,24.6,10.5,34.0,6.5,29.1,10.7,16.2,22.0,21.7,14.2,11.1,29.8,22.1,39.9,3.2,0,0,0,0.0,0.0,4,0.0
24011,38.873476,-75.830203,33293,False,31.98659930757371,0,0,33320.0,65326.0,0.457,12.6890756302521,73.26230492196879,13.160264105642256,8.211284513805522,2.430700074918838,11.36269041871306,4.610899571632556,6.8,17.7,11.2,36.5,6.3,25.1,11.8,20.0,17.8,21.1,16.4,10.0,27.3,19.4,41.3,3.5,0,0,0,0.0,0.0,6,0.0
24017,38.58147,-76.951519,166617,False,30.705505499603547,0,0,167035.0,116882.0,0.3752,5.8245277935761965,35.27045230041608,48.277307151195856,6.746490256533062,1.3377248543197364,7.0213664386453845,4.78752076389118,4.0,31.1,7.9,38.5,4.7,17.9,11.8,16.7,12.7,16.8,15.6,8.8,22.6,16.6,41.3,3.1,13,0,0,0.0,7.7828000119735385,6,0.0
24019,38.571271,-76.011658,32531,False,23.941505280317276,0,0,32557.0,57490.0,0.4714,15.207175108271649,61.3477900297939,25.57668089811715,6.118499861780877,3.1779661016949152,12.537832929782082,5.47962461422183,5.2,19.2,10.8,36.9,6.2,21.6,12.8,21.0,19.7,22.1,18.1,11.0,27.8,19.1,41.9,3.7,3,0,0,0.0,9.214608225573608,7,0.0
24023,39.51324,-79.305826,28806,False,40.48018799969462,0,0,28856.0,64447.0,0.49,10.822705849736623,95.6369559190463,1.2614360964790683,1.2545051289159967,3.293701799485861,13.857647814910026,4.626960129386119,5.8,24.6,8.4,34.3,5.7,22.7,10.4,13.4,11.8,18.9,11.6,7.4,24.7,18.6,36.2,3.0,0,0,0,0.0,0.0,4,0.0
24025,39.520613,-76.309261,260924,False,38.48656674686901,0,0,261059.0,106417.0,0.4071,7.095713995686799,73.63890921209382,14.019819274570116,4.959798359757756,1.3853190585092388,5.616158345307725,3.658690884552663,3.5,38.8,7.1,31.7,4.7,22.4,9.7,11.4,8.8,15.0,10.9,6.5,19.7,16.5,35.4,2.6,9,0,0,0.0,3.4474965429270776,2,0.0
24029,39.244676,-76.05767,19198,False,26.867491551657803,0,0,19289.0,71635.0,0.4542,8.777023173829644,76.84690756389652,14.075379750116646,4.665871740370159,2.3044776119402983,15.761194029850746,3.254468436821986,4.3,37.4,8.6,35.2,5.3,24.0,10.3,14.1,11.8,17.3,12.7,7.7,22.4,17.3,36.4,3.0,0,0,0,0.0,0.0,3,0.0
24039,38.13306,-75.742151,24620,False,31.30000391557573,0,0,24672.0,52149.0,0.4568,15.896562905317769,51.819876783398186,38.89023994811932,4.004539559014267,1.3644524236983842,16.098144823459005,7.043202155296834,3.9,16.8,11.3,41.6,6.7,21.1,13.3,24.2,22.6,23.5,20.4,12.4,31.2,18.9,39.8,4.0,0,0,0,0.0,0.0,7,0.0
24047,38.30361,-75.234513,52460,False,40.66872456015925,0,0,52827.0,76689.0,0.4844,8.092452723039354,78.96908777708369,12.226702254528934,3.8294811365400263,2.7454491196657718,9.455599607792983,6.496940394349172,5.8,32.1,7.7,32.5,5.1,22.6,9.7,12.8,10.3,16.1,11.9,7.2,23.1,17.2,33.5,2.8,0,0,0,0.0,0.0,2,0.0
25007,41.419712,-70.60331,20600,False,43.03126344041792,0,0,20543.0,93225.0,0.538,6.639731295331743,81.08844861996788,2.896363724869785,3.6411429684077294,2.0002898970865344,4.826786490795768,7.040879666577991,6.5,43.2,4.2,27.1,4.7,25.7,7.3,9.7,11.4,13.5,9.6,6.6,16.9,17.3,25.3,2.4,0,0,0,0.0,0.0,0,0.0
25019,41.267216,-70.089225,14255,False,54.25373636090301,0,0,14065.0,135590.0,0.4578,4.884464984002844,70.77141841450408,9.370778528261642,15.072875933167436,0.94440867138871,3.648851684910925,5.543014798093805,4.7,57.4,4.8,25.8,4.3,22.7,7.2,9.0,9.4,12.3,9.4,6.0,16.4,15.2,26.9,2.2,0,0,0,0.0,0.0,0,0.0
26003,46.384467,-86.711752,8842,False,75.79925202644237,0,0,8866.0,55528.0,0.3895,9.03451387322355,81.95353034062711,7.793819084141664,1.9738326189939093,3.0849114233353694,11.912034208918756,5.079778573754477,3.5,20.7,7.4,33.2,6.0,26.2,10.0,15.7,14.4,18.6,12.8,8.8,23.7,19.0,36.6,3.1,0,0,0,0.0,0.0,3,0.0
26005,42.608445,-85.871027,120502,False,47.83431490224703,0,0,120189.0,75543.0,0.4102,9.407682899433391,86.19091597400761,1.264674803850602,7.738644967509506,1.7682257233141343,9.845140180632438,3.369208379869361,5.1,24.1,7.6,30.0,5.6,26.9,9.4,14.0,12.6,17.4,11.2,7.7,23.6,18.5,35.3,2.9,1,0,0,0.0,0.8320228972701329,2,0.0
26009,44.978317,-85.198554,23431,False,54.694793094953546,0,0,23662.0,68850.0,0.4283,9.293381793593102,93.2930436987575,0.6254754458625644,2.4638661144451017,2.2716693045340284,11.451447723675637,4.562060055243696,5.6,32.5,6.1,30.3,5.4,27.8,8.8,11.9,10.9,15.9,9.9,6.9,20.8,18.4,36.4,2.7,1,0,0,0.0,4.226185445017327,1,0.0
26011,44.044452,-83.884489,15002,False,46.35319030244904,0,0,15031.0,53487.0,0.4037,13.432240037256337,93.44687645532566,0.5588450535559844,2.248686048832413,3.587726199842644,14.398111723052716,7.222389407162203,5.7,14.6,7.9,33.0,6.4,29.7,10.3,16.6,16.3,20.3,12.8,9.0,25.6,20.8,38.4,3.3,0,0,0,0.0,0.0,3,0.0
26013,46.766517,-88.450012,8158,False,110.8954839339986,0,0,8245.0,51911.0,0.4563,10.636749545178896,72.116434202547,7.750151607034566,1.8314129775621588,2.283245911755631,16.29126812712126,4.920634920634921,4.7,15.6,8.3,35.0,6.7,27.6,11.6,20.2,19.5,22.0,15.7,11.1,26.9,20.3,40.7,3.6,0,0,0,0.0,0.0,5,0.0
26015,42.618511,-85.349392,62423,False,45.49189113337524,0,0,62581.0,75182.0,0.4452,8.250107860213165,92.57602147616689,0.580048257458334,3.518639842763778,1.8117433912542205,13.373960306349336,5.256091171076762,4.9,23.6,6.7,29.8,5.5,27.6,8.9,12.7,11.5,16.9,10.5,7.2,22.6,18.7,36.6,2.8,0,0,0,0.0,0.0,1,0.0
26023,41.929177,-85.030705,44862,False,40.9468888623821,0,0,44795.0,60600.0,0.4201,14.30740037950664,88.88938497600179,1.839491014622168,5.596606764147785,3.17252072276224,13.93046693303119,4.893964110929853,10.7,16.1,9.1,34.3,6.4,28.7,10.9,18.0,17.5,20.9,13.7,9.5,26.8,20.1,35.9,3.4,0,0,0,0.0,0.0,4,0.0
26027,41.892277,-86.040504,51589,False,31.725546559910956,0,0,51604.0,65183.0,0.4654,12.737384698860554,84.68142004495776,4.834896519649639,4.181846368498566,2.0357091294095,10.48654891958227,5.003375292856292,5.7,21.2,7.8,32.3,6.0,28.6,10.0,15.7,14.9,19.1,12.5,8.7,24.9,19.8,36.1,3.1,1,0,0,0.0,1.937834276412681,3,0.0
26029,45.244536,-85.11101,26054,False,30.53025192915375,0,0,26174.0,69764.0,0.4553,8.519905249484221,92.6262703446168,0.5043172614044472,2.410789332925804,2.2809025506867235,10.456180510137346,3.802484188066753,7.2,33.0,5.9,29.8,5.3,27.1,8.6,11.4,10.3,15.3,9.6,6.7,20.1,18.1,35.0,2.7,0,0,0,0.0,0.0,0,0.0
26031,45.511041,-84.52108,25579,False,44.17722924651034,0,0,25709.0,59557.0,0.4294,11.781866272511571,90.26410984480142,0.7896067524991248,1.6297794546656812,2.4788732394366195,13.154929577464788,7.160010673307836,6.0,22.5,7.5,32.7,6.2,29.3,10.2,16.0,15.7,19.3,12.4,8.9,24.1,20.0,41.0,3.2,0,0,0,0.0,0.0,3,0.0
26033,46.365585,-84.396326,36785,False,118.50571824280324,0,0,36670.0,58408.0,0.4823,14.837742023452414,67.64930460867194,5.197709299154623,2.1379874556858467,2.385975121844766,12.04626463955772,7.645170703238985,6.9,22.9,7.7,35.6,6.5,27.4,11.2,19.0,18.0,20.8,14.8,10.6,25.8,20.2,36.4,3.5,0,0,0,0.0,0.0,5,0.0
26035,43.944384,-84.825685,30856,False,67.71372410406956,0,0,30998.0,47816.0,0.4619,21.823988644428677,93.83831214917092,0.6839150912962126,2.3001483966707528,5.261834939254294,16.455802262253876,9.299268873736958,11.7,12.2,8.6,35.4,6.9,30.4,11.1,19.5,20.4,22.4,14.4,10.3,27.8,21.8,40.1,3.6,0,0,0,0.0,0.0,5,0.0
26037,42.886259,-84.55428,79128,False,23.266852185505677,0,0,79249.0,82594.0,0.4278,9.448699668134614,88.52730002902244,1.6870875342275613,4.80510795088897,1.0012878300064392,7.759175788795879,3.700257132361944,4.0,32.2,6.1,29.3,5.2,28.1,8.6,11.8,10.2,15.3,9.9,6.8,20.6,17.9,35.0,2.6,0,0,0,0.0,0.0,0,0.0
26039,44.657052,-84.668957,12988,False,90.26155315624054,0,0,13197.0,57998.0,0.4008,13.624308554974617,92.4982950670607,0.3030991892096689,2.311131317723725,3.0344591119492543,9.703411623521344,6.067574739076597,5.5,19.6,7.5,32.5,6.5,30.2,10.4,16.2,16.5,20.1,12.5,9.0,26.0,20.6,37.1,3.3,0,0,0,0.0,0.0,4,0.0
26043,45.832994,-88.014029,25947,False,92.97094019543778,0,0,25937.0,59651.0,0.4346,9.550063615684158,93.49963372787909,0.8250761460461888,1.7889501484365964,2.2577854671280275,10.761245674740485,3.820006474587245,4.9,23.9,6.3,31.5,5.7,29.7,9.3,13.0,12.3,17.1,10.7,7.5,23.5,19.4,38.1,2.9,0,0,0,0.0,0.0,1,0.0
26045,42.645094,-84.739621,109175,False,28.581464512737117,0,0,109072.0,77158.0,0.3989,7.477629455772334,81.5122121167669,6.893611559336952,5.795254510781869,1.18,8.846666666666666,4.825652150907455,4.4,30.3,6.6,31.0,5.3,27.9,9.3,12.9,11.5,16.4,11.1,7.3,22.7,18.8,38.8,2.7,0,0,0,0.0,0.0,1,0.0
26051,43.968003,-84.439806,25386,False,39.47032418518534,0,0,25461.0,53717.0,0.4468,14.037154864302266,94.26966733435452,0.2592199835041828,2.034484112957072,4.56763974583295,15.701261626300765,6.871609403254973,8.6,14.4,7.9,33.4,6.5,29.6,10.4,17.2,17.3,20.6,13.0,9.2,26.3,20.9,40.3,3.3,0,0,0,0.0,0.0,4,0.0
26053,46.446365,-89.992958,14380,False,174.03146197058533,0,0,14597.0,47913.0,0.4793,13.65349044324176,90.80633006782216,1.651024183051312,1.9045009248475715,3.185815193887848,14.271298832348275,5.982115325316065,5.1,22.4,7.1,33.4,6.5,29.0,10.5,16.4,16.4,19.7,12.6,9.1,25.3,20.2,37.1,3.3,0,0,0,0.0,0.0,4,0.0
26057,43.34413,-84.631259,41761,False,49.93607641454727,0,0,41534.0,57934.0,0.4447,12.055183704916454,84.65594452737517,5.63153079404825,6.613858525545337,2.2101326079564774,13.029581774906497,4.91148232421333,5.1,18.1,8.5,33.5,6.3,27.3,10.5,17.2,16.6,20.2,13.6,9.3,25.8,19.5,37.5,3.2,1,0,0,0.0,2.407666008571291,4,0.0
26059,41.916883,-84.605231,45746,False,42.3446107437329,0,0,45698.0,59425.0,0.4215,14.622084117466848,93.46798546982365,0.665236990677929,2.6346886078165346,2.936498920822447,15.07440645234579,4.408978973290396,7.0,19.6,7.9,34.4,6.5,31.0,10.6,17.4,17.3,20.6,12.8,9.1,26.6,20.7,37.8,3.3,1,0,0,0.0,2.1882795745984507,4,0.0
26061,47.127331,-88.54177,37361,False,136.67527360462014,0,0,37414.0,52736.0,0.4795,15.603784679531726,91.08622440797562,1.1092104559790452,1.790773507243278,2.89282438439286,11.740633599096874,6.15521855486173,6.3,35.8,6.5,31.5,6.0,27.0,9.8,13.9,13.6,17.5,11.1,7.9,22.4,18.8,36.9,3.0,0,0,0,0.0,0.0,2,0.0
26063,43.832366,-83.063027,31407,False,60.56707053547023,0,0,31461.0,54475.0,0.4339,11.12806331648708,94.38987953339054,0.4577095451511395,2.6731508852229746,2.416097525152383,17.89674671366674,5.25328330206379,6.1,16.6,7.7,32.4,6.1,29.0,10.1,15.9,15.2,19.2,12.2,8.6,26.0,20.0,38.8,3.1,0,0,0,0.0,0.0,3,0.0
26067,42.957003,-85.086727,66804,False,59.92651935331077,0,0,66663.0,71720.0,0.3762,9.762536939531676,85.88872387981338,3.8987144292936113,5.187285300691538,1.533055128486712,12.238084779266416,5.319445736073654,6.7,16.8,7.9,33.4,5.9,27.1,9.9,15.3,13.9,18.5,12.3,8.4,24.3,19.3,40.1,3.0,0,0,0,0.0,0.0,2,0.0
26069,44.357042,-83.532361,25237,False,35.377323533410184,0,0,25319.0,46224.0,0.434,14.878154745448082,92.23902997748726,0.6832813302263122,2.713377305580789,4.03183941858453,13.860529503374286,7.375271149674621,6.4,16.3,8.6,34.3,6.7,30.0,10.7,18.1,18.4,21.4,13.7,9.7,27.3,20.8,38.8,3.4,0,0,0,0.0,0.0,4,0.0
26071,46.099565,-88.53764,11631,False,123.90443118303196,0,0,11585.0,52241.0,0.4341,14.173500215796288,93.10315062580923,0.73370738023306,2.252913249892102,3.3911368015414256,18.978805394990367,4.612780363944139,6.0,19.9,7.5,33.3,6.2,28.9,10.2,15.9,15.7,19.5,12.3,8.7,25.2,20.2,39.2,3.2,0,0,0,0.0,0.0,3,0.0
26073,43.608534,-84.80345,64394,False,56.51955658174607,0,0,64938.0,52638.0,0.4801,21.55594567125566,84.26499122239674,2.439249745911485,4.373402322215036,2.014070351758794,8.876381909547739,7.156888615240273,7.8,30.7,7.9,35.5,6.7,29.8,11.6,18.5,19.0,21.4,14.0,10.1,27.3,20.8,43.1,3.5,1,0,0,0.0,1.5399303951461394,5,0.0
26079,44.720582,-85.164963,17939,False,49.82888190333054,0,0,17934.0,56380.0,0.4287,14.581242332998771,92.37760678041708,0.931192148990744,2.6039924166387864,2.3857936830689983,14.39609597397316,4.585891492294199,7.3,17.3,7.7,33.4,6.4,29.5,10.3,16.4,16.3,20.2,12.6,9.0,25.3,20.6,38.2,3.3,0,0,0,0.0,0.0,3,0.0
26083,47.336126,-88.289269,2046,False,129.47997869748875,0,0,2088.0,55560.0,0.4573,7.806513409961686,95.83333333333331,0.0,1.5804597701149423,1.1267605633802815,15.586854460093896,4.6706586826347305,7.5,38.3,5.2,30.1,5.3,28.1,8.5,10.5,9.8,14.9,8.9,6.3,19.5,17.8,34.3,2.6,0,0,0,0.0,0.0,0,0.0
26085,43.95721,-85.799431,12096,False,52.4071460866504,0,0,12285.0,45946.0,0.4451,19.81277981277981,80.98494098494099,9.865689865689866,3.060643060643061,4.330622114750494,23.060013189712024,7.459954233409611,7.0,12.2,11.9,36.7,7.4,28.1,12.5,24.2,24.6,25.4,17.9,12.4,31.5,20.9,40.3,4.0,0,0,0,0.0,0.0,6,0.0
26089,44.906992,-85.730072,22301,False,25.1510259565797,0,0,22426.0,82345.0,0.4635,6.612860073129403,89.57460090965843,0.3522696869704806,4.361009542495318,2.9418126757516765,7.386978152714687,3.2065325632344157,4.7,48.6,5.3,28.1,4.9,26.6,7.9,9.5,8.1,13.5,8.4,5.9,17.9,16.7,31.9,2.4,6,0,0,0.0,26.754659769909928,0,0.0
26091,41.926112,-84.052777,99423,False,51.68543322257817,0,0,99263.0,65484.0,0.4205,10.52859575068253,85.4940914540161,2.075294923586835,8.526842831669404,2.304147465437788,11.181587531714388,5.550321199143469,5.5,22.5,8.1,32.3,5.8,29.0,10.0,15.1,14.1,18.8,12.2,8.4,25.0,19.8,40.8,3.0,0,0,0,0.0,0.0,3,0.0
26095,46.335663,-85.56135,5339,False,123.83202105745345,0,0,5442.0,51015.0,0.4133,14.773980154355016,80.4667401690555,9.72069092245498,1.617052554208012,1.694915254237288,17.09443099273608,8.29666876178504,2.6,17.3,8.4,36.5,6.7,25.5,11.6,19.2,18.8,21.4,15.2,10.5,26.0,19.3,41.3,3.5,0,0,0,0.0,0.0,5,0.0
26097,45.997314,-84.881331,10834,False,62.93867456213058,0,0,10843.0,60620.0,0.4461,15.539979710412249,71.87125334317071,3.7627962740938856,2.324080051646223,6.1423650975889785,15.729047072330657,10.036870135190496,11.2,25.7,8.1,33.1,6.5,28.5,11.5,20.3,19.3,21.5,15.5,11.1,26.4,20.5,41.3,3.5,0,0,0,0.0,0.0,5,0.0
26101,44.306321,-86.185294,25032,False,43.01168914637576,0,0,25058.0,59467.0,0.4601,10.64330752653843,87.76837736451432,3.152685769015883,3.5956580732700134,2.7198549410698094,14.757731439508412,6.556590189113948,4.5,22.5,7.7,32.1,6.0,28.3,9.9,15.5,14.5,18.9,12.5,8.5,26.0,19.6,37.0,3.1,0,0,0,0.0,0.0,2,0.0
26105,43.97455,-86.346719,29052,False,82.5611896286858,0,0,29178.0,60744.0,0.4419,13.51703338131469,90.21180341353076,1.1069984234697374,4.7947083419014325,3.082303188028628,13.43526350032531,4.845139527752223,6.6,24.2,7.5,32.2,6.0,28.7,10.1,15.3,14.9,18.6,12.0,8.4,23.2,19.6,40.5,3.1,0,0,0,0.0,0.0,3,0.0
26107,43.650863,-85.382191,39714,False,74.17119804797197,0,0,40128.0,54132.0,0.4199,16.890948963317385,90.24870414673046,2.499501594896332,2.6515151515151514,2.9125007762528723,16.59318139477116,5.512784490025288,7.8,23.7,7.7,33.4,6.5,30.1,10.4,17.2,17.7,20.7,13.2,9.5,26.4,20.2,38.3,3.4,0,0,0,0.0,0.0,4,0.0
26109,45.342064,-87.579801,23502,False,76.69279079673055,0,0,23433.0,54074.0,0.426,10.51508556309478,92.1435582298468,0.5120983228779926,2.1294755259676523,1.805235182027881,16.51790191555511,4.519572953736655,5.0,16.7,7.5,32.7,6.1,29.8,9.9,15.6,14.9,19.2,12.2,8.6,25.0,20.1,38.9,3.1,0,0,0,0.0,0.0,2,0.0
26113,44.307677,-85.179858,15052,False,34.103659677453976,0,0,15089.0,57667.0,0.4221,11.107429253098283,92.08032341440784,0.4837961428855458,3.240771422890848,2.1492434662998625,14.013067400275103,6.870554765291607,9.1,16.9,7.9,33.1,6.2,29.4,10.2,15.8,15.5,20.0,12.2,8.6,26.2,20.3,39.2,3.2,0,0,0,0.0,0.0,3,0.0
26115,41.901664,-83.486421,154809,False,31.508115615643568,0,0,154823.0,72573.0,0.4237,10.780052059448533,89.88974506371792,2.114672884519742,3.9619436388650255,1.714331619537275,11.098971722365038,5.668284660884327,3.6,22.6,7.0,32.0,5.7,28.0,9.8,13.5,12.7,17.8,11.2,7.7,23.4,19.4,40.3,2.9,1,0,0,0.0,0.645898865155694,2,0.0
26117,43.283564,-85.172737,66614,False,61.77744681562268,0,0,66901.0,61250.0,0.396,11.781587719167128,88.58761453490979,3.170356197964156,3.700991016576733,2.822715143428953,16.907104736490993,4.240893379420367,8.4,14.4,8.6,33.8,6.3,28.0,10.6,17.3,16.3,20.4,13.5,9.3,25.8,20.0,42.2,3.3,0,0,0,0.0,0.0,4,0.0
26119,44.997449,-84.12591,9153,False,69.52764053449309,0,0,9261.0,46345.0,0.4227,18.248569268977437,94.67660079904978,0.2915451895043732,1.4901198574667962,3.6981616075245833,16.908935442496794,6.196518146946001,6.5,15.2,8.0,33.0,6.6,29.9,10.5,17.5,17.6,21.0,13.1,9.4,26.2,20.9,38.3,3.4,0,0,0,0.0,0.0,4,0.0
26123,43.466224,-85.811272,49978,False,51.24628940357564,0,0,50130.0,59065.0,0.4254,15.034909235986436,88.70935567524437,0.8737283064033513,6.0801915020945545,3.08710033076075,16.406783220454663,4.655584048103281,7.5,18.3,8.6,33.5,6.4,28.4,10.3,17.2,16.8,20.4,13.0,9.2,26.1,20.0,37.5,3.3,0,0,0,0.0,0.0,3,0.0
26127,43.632662,-86.305778,26659,False,44.39845982010176,0,0,26707.0,60691.0,0.4053,13.693039278091886,80.5369378814543,0.9098738158535216,15.392968135694762,2.636876006441224,17.582528180354267,5.037406483790524,8.9,19.6,10.1,32.3,6.3,27.9,10.6,17.9,16.6,20.6,13.8,9.3,26.5,19.5,40.7,3.2,0,0,0,0.0,0.0,4,0.0
26129,44.286618,-84.127345,20770,False,73.95902514628386,0,0,20820.0,50377.0,0.4414,16.738712776176754,93.69356388088376,0.4851104707012488,2.252641690682037,1.9584112663659368,14.985146880844978,7.076552139843279,5.0,14.6,8.1,33.7,6.6,30.1,10.7,17.6,17.7,21.1,13.3,9.4,26.7,20.9,39.2,3.4,0,0,0,0.0,0.0,4,0.0
26131,46.718929,-89.288199,5816,False,201.30665171472887,0,0,5862.0,48316.0,0.4147,13.544865233708633,93.87581030365062,0.8870692596383487,1.5694302285909243,2.5766016713091924,13.892757660167131,6.299212598425197,4.0,15.2,7.3,33.1,6.3,29.3,10.1,15.8,15.4,19.2,12.4,8.7,24.7,20.3,37.2,3.2,0,0,0,0.0,0.0,3,0.0
26133,43.965434,-85.357843,22891,False,40.86707848633705,0,0,23022.0,54875.0,0.4062,15.424376683172618,92.515854400139,0.9425766657979324,2.332551472504561,3.097893432465923,15.951334910442718,7.636549259826442,9.1,16.5,8.1,33.2,6.5,29.6,10.4,17.4,17.2,20.9,13.0,9.2,26.9,20.8,39.4,3.3,0,0,0,0.0,0.0,4,0.0
26135,44.701471,-84.14837,8219,False,76.01559746413314,0,0,8264.0,48692.0,0.4052,13.782671829622458,94.10696999031946,0.3751210067763795,1.9240077444336885,5.0285714285714285,22.228571428571428,8.866995073891626,14.9,13.8,9.0,34.3,7.0,30.2,11.2,19.4,20.1,22.7,14.3,10.3,28.2,21.4,38.2,3.6,0,0,0,0.0,0.0,5,0.0
26137,45.006949,-84.666769,25091,False,54.48331162310535,0,0,25221.0,62865.0,0.4263,10.519011934499028,93.96534633836882,0.7890250188335117,1.851631576860553,1.0403120936280883,8.201746238157162,4.784842646114322,7.5,26.3,6.6,31.5,5.7,29.0,9.4,13.4,12.5,17.5,10.9,7.6,23.9,19.5,37.9,2.9,1,0,0,0.0,3.964949843384481,2,0.0
26139,42.911054,-86.015862,296200,False,43.1206454772381,0,0,296183.0,83932.0,0.4185,7.305956114969462,82.56280745350003,1.5703129484136498,10.208891124743824,1.3325704582787323,6.377696978645651,3.773939519236191,3.4,36.5,6.7,29.3,5.1,27.0,8.5,11.8,10.1,14.8,10.0,6.8,19.9,17.3,33.2,2.6,1,0,0,0.0,0.3376291009274671,0,0.0
