county_fips,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke
06095,9.4,30.0,4.9,19.9,10.5,17.1,14.9,20.3,15.0,9.3,24.3,17.5,31.2,2.9
06097,8.8,26.4,4.8,23.9,8.6,13.5,11.8,17.7,12.5,7.9,20.0,17.2,26.1,2.6
06099,14.2,30.6,5.8,21.0,11.2,21.4,19.8,25.2,18.4,11.4,30.1,19.1,36.6,3.2
06101,12.2,30.5,5.8,22.0,11.4,21.5,19.7,24.6,17.0,11.0,26.9,18.7,29.7,3.2
06103,11.3,30.5,6.1,25.2,10.6,20.1,20.3,24.4,16.9,11.0,26.0,20.4,31.8,3.4
06105,7.8,32.2,6.6,27.7,10.7,19.4,22.1,24.1,15.6,11.1,25.2,21.9,33.2,3.6
06107,18.3,31.4,6.2,22.1,13.1,27.5,25.7,29.5,22.4,13.7,32.9,18.9,35.3,3.5
06109,7.5,28.8,5.3,25.5,8.9,13.8,13.5,18.8,12.5,8.3,20.9,19.2,29.2,2.9
06111,10.7,27.3,4.8,21.1,9.9,16.0,13.4,21.0,14.6,8.7,22.8,17.0,25.7,2.7
06113,9.3,28.1,5.2,23.3,10.1,16.8,15.2,20.7,14.1,9.2,23.6,17.3,27.9,2.9
06115,11.0,30.5,5.9,23.6,11.0,20.3,19.6,23.7,17.0,11.0,26.1,19.5,30.9,3.3
08001,17.2,28.0,5.0,20.3,9.9,,,19.0,,,23.1,16.9,33.0,2.8
08003,18.5,29.1,5.9,22.6,11.2,,,22.2,,,24.4,18.0,32.1,3.3
08005,11.6,26.6,4.6,21.8,8.0,,,15.1,,,17.7,16.2,25.9,2.6
08007,10.7,26.1,5.1,23.1,8.0,,,15.7,,,17.7,16.9,27.2,2.7
08009,13.4,29.9,6.4,26.3,10.0,,,21.5,,,23.7,20.2,30.3,3.5
08011,22.3,33.9,7.7,22.5,13.1,,,27.8,,,28.9,19.2,34.0,4.2
08013,8.1,21.0,4.4,23.5,6.7,,,12.6,,,12.2,15.4,17.4,2.3
08014,7.8,22.9,4.0,21.6,6.5,,,11.4,,,13.1,14.7,22.1,2.1
08015,9.9,25.9,5.1,22.9,7.8,,,15.2,,,16.6,16.6,25.4,2.7
08017,11.9,27.4,5.4,24.4,8.7,,,17.6,,,19.7,18.5,28.7,2.9
08019,7.8,24.2,4.5,22.7,6.8,,,12.5,,,13.9,15.6,23.2,2.3
08021,19.5,27.7,5.7,21.7,11.0,,,21.9,,,24.5,17.5,30.5,3.1
08023,21.1,29.0,6.1,21.4,12.1,,,23.6,,,26.3,17.5,31.7,3.3
08025,20.6,31.6,6.7,20.3,11.3,,,23.8,,,25.3,17.7,31.5,3.6
08027,8.8,26.6,5.2,24.9,7.8,,,15.2,,,17.0,17.9,26.3,2.7
08029,12.9,28.6,5.7,25.8,8.8,,,19.0,,,20.8,18.9,26.9,3.1
08031,12.1,23.2,4.5,21.9,7.8,,,14.7,,,17.5,14.6,21.6,2.5
08033,10.9,28.6,5.7,24.2,8.8,,,17.6,,,19.4,18.6,27.1,3.0
08035,6.6,23.7,3.9,21.5,6.0,,,10.7,,,13.3,14.8,24.6,2.0
08037,11.8,23.0,4.7,20.6,7.5,,,14.0,,,15.9,15.2,23.6,2.4
08039,8.7,24.7,4.5,22.9,6.9,,,13.2,,,15.2,16.7,24.1,2.4
08041,9.5,27.7,4.7,25.3,8.4,,,16.0,,,18.9,17.9,28.5,2.6
08043,13.8,27.8,5.8,24.0,9.3,,,19.5,,,21.6,18.3,30.4,3.1
08045,14.2,25.3,5.0,21.2,8.1,,,16.7,,,18.3,16.7,23.8,2.7
08047,8.1,25.1,4.8,23.1,7.3,,,13.5,,,15.0,16.3,24.1,2.5
08049,9.1,25.1,4.9,23.5,7.2,,,14.2,,,15.8,16.9,23.8,2.5
08051,7.6,24.6,4.7,23.1,7.1,,,12.7,,,14.7,15.9,24.7,2.4
08053,6.6,23.5,4.3,23.2,6.4,,,11.3,,,12.9,15.8,23.9,2.2
08055,15.0,27.1,5.5,22.9,9.4,,,18.9,,,21.1,17.8,27.9,2.9
08057,14.3,29.6,6.4,25.0,9.8,,,21.0,,,23.0,19.3,29.5,3.4
08059,8.6,24.9,4.4,23.6,7.2,,,12.7,,,12.8,15.5,22.9,2.3
08061,10.8,27.2,5.4,25.6,8.3,,,17.2,,,19.2,19.2,27.6,2.9
08063,13.9,27.7,5.7,24.7,9.1,,,19.2,,,21.5,19.0,29.7,3.1
08065,12.0,25.2,4.6,21.6,7.8,,,14.7,,,16.9,15.4,23.7,2.4
08067,9.1,24.3,4.9,22.9,7.5,,,14.3,,,15.3,16.9,20.8,2.6
08069,8.7,24.6,4.6,25.0,6.9,,,13.4,,,13.9,16.9,24.4,2.4
08071,17.9,28.3,5.8,23.1,10.4,,,21.1,,,24.1,18.1,32.9,3.2
08073,14.7,29.0,5.9,22.3,9.4,,,19.7,,,22.3,18.2,29.9,3.2
08075,14.9,30.5,6.2,24.3,9.8,,,20.7,,,22.7,19.0,30.3,3.4
08077,11.3,26.6,5.2,24.5,8.1,,,16.6,,,19.0,17.9,30.1,2.8
08079,7.6,25.8,4.9,23.4,7.3,,,13.4,,,14.9,16.2,25.1,2.5
08081,13.3,28.6,5.8,24.8,9.2,,,19.0,,,21.3,19.0,28.3,3.1
08083,11.5,27.0,5.5,25.2,8.9,,,18.2,,,20.4,18.8,28.5,3.0
08085,13.5,26.5,5.3,24.1,8.5,,,18.4,,,19.8,17.9,27.7,2.9
08087,18.2,29.1,5.6,22.0,9.9,,,20.6,,,22.7,18.1,32.3,3.1
08089,19.7,30.2,6.4,23.8,11.7,,,23.8,,,26.2,19.2,35.1,3.5
08091,7.0,24.2,4.4,23.6,6.6,,,11.8,,,13.5,15.7,22.8,2.2
08093,8.2,25.2,4.8,22.7,7.2,,,13.3,,,14.6,16.6,22.5,2.5
08095,15.3,28.3,5.8,24.0,9.6,,,20.1,,,22.5,18.5,29.4,3.1
08097,7.2,23.3,4.3,21.7,6.5,,,11.3,,,12.6,14.7,20.3,2.1
08099,19.0,28.7,6.1,23.1,10.8,,,22.4,,,25.6,18.7,29.8,3.3
08101,16.8,28.1,5.5,23.4,10.4,,,20.9,,,25.7,18.4,32.3,3.0
08103,10.4,26.9,5.2,24.6,8.0,,,16.1,,,18.0,18.2,26.7,2.8
08105,16.7,27.6,5.4,22.2,9.6,,,19.5,,,21.9,17.2,27.9,2.9
08107,7.8,23.9,4.5,22.7,6.8,,,12.6,,,14.5,15.9,23.0,2.3
08109,17.4,29.2,6.1,22.7,10.7,,,21.9,,,23.7,18.2,28.8,3.3
08111,8.9,26.0,5.0,23.2,7.8,,,14.0,,,15.9,16.2,25.8,2.5
08113,7.6,24.7,4.8,22.6,7.1,,,12.6,,,14.2,15.3,25.3,2.4
08115,12.9,28.0,5.7,24.5,9.0,,,18.6,,,20.5,18.7,28.5,3.0
08117,9.2,24.6,4.7,22.2,7.2,,,13.4,,,15.0,15.6,23.7,2.4
08119,8.4,25.3,4.7,23.8,7.1,,,13.5,,,15.4,16.8,23.4,2.5
08121,11.3,26.6,5.3,24.2,8.2,,,16.8,,,18.6,18.3,26.6,2.8
08123,13.7,27.4,5.1,22.0,9.3,,,16.8,,,20.6,17.2,33.6,2.7
08125,16.3,27.1,5.6,23.2,9.2,,,19.8,,,21.7,18.1,28.7,3.0
09110,10.3,29.0,4.8,21.8,9.2,16.9,13.4,16.2,14.0,9.2,23.5,17.2,32.4,2.7
09120,15.0,28.3,4.8,18.2,9.2,20.9,16.5,17.7,17.6,10.9,27.3,16.4,28.4,3.0
09130,7.1,28.4,4.6,23.8,7.3,10.4,8.5,13.2,9.9,6.8,20.5,16.3,29.8,2.4
09140,11.3,28.1,4.9,21.8,8.8,16.6,13.1,16.3,14.4,9.2,25.4,17.5,30.7,2.8
09150,8.1,29.6,5.1,24.8,8.0,12.5,10.2,15.6,11.0,7.6,23.4,18.5,32.4,2.8
09160,8.0,26.6,4.7,23.9,7.9,12.2,9.2,14.2,10.5,7.1,21.9,17.6,29.2,2.5
09170,10.6,30.0,4.9,20.9,9.2,16.7,14.0,15.9,15.3,9.5,26.0,16.8,33.9,2.8
09180,10.1,30.8,5.0,23.5,8.8,15.3,12.4,16.8,13.1,8.9,25.9,17.6,33.1,2.8
09190,10.0,24.9,4.2,19.3,7.4,12.4,8.7,13.4,11.2,7.1,21.4,14.9,25.6,2.4
10001,9.8,36.0,5.5,23.3,12.4,16.6,15.1,20.2,15.1,9.1,30.7,18.7,43.9,3.3
10003,8.9,32.1,5.0,21.5,10.7,14.6,11.9,16.8,12.9,8.3,24.8,16.3,33.4,2.9
10005,10.5,32.8,5.6,22.4,9.8,14.5,11.8,17.7,11.9,7.8,25.2,16.5,34.2,2.9
11001,6.2,30.3,4.1,21.0,8.5,13.8,12.8,13.5,12.0,7.8,15.3,13.7,25.1,3.0
12001,11.9,32.7,5.7,19.8,11.2,,,18.1,,,22.0,17.8,33.4,3.1
12003,13.8,34.2,6.1,20.0,11.0,,,19.4,,,27.0,19.7,35.1,3.2
12005,13.1,33.5,5.9,21.5,10.0,,,18.7,,,24.2,18.9,33.2,3.1
12007,16.2,34.6,7.0,20.9,12.4,,,24.1,,,30.7,21.0,35.0,3.9
12009,12.4,31.5,5.5,20.0,10.0,,,16.9,,,21.9,17.9,34.2,2.8
12011,17.3,32.1,5.4,16.2,11.4,,,19.6,,,25.2,16.8,30.4,3.1
12013,17.3,35.9,7.4,20.7,12.8,,,25.0,,,31.1,20.9,39.9,4.0
12015,13.0,31.0,5.6,19.0,9.8,,,17.0,,,21.6,18.5,31.6,2.8
12017,13.7,30.0,6.2,21.2,10.2,,,19.6,,,25.0,19.9,32.9,3.2
12019,12.3,32.9,5.5,19.6,10.3,,,16.9,,,24.4,18.7,34.5,2.9
12021,16.8,28.1,5.3,16.9,9.5,,,16.6,,,21.9,16.2,28.0,2.7
12023,16.0,36.3,6.9,21.0,12.4,,,22.8,,,30.0,19.8,39.7,3.7
12027,27.0,36.7,7.9,19.4,14.7,,,29.7,,,36.9,20.5,41.8,4.2
12029,17.3,35.9,7.4,21.3,12.3,,,24.3,,,30.0,21.6,34.8,3.9
12031,13.7,33.7,5.7,19.8,11.8,,,19.9,,,26.7,18.7,34.3,3.3
12033,12.7,36.1,6.1,21.0,11.4,,,19.8,,,25.5,18.9,36.4,3.3
12035,12.7,28.9,5.5,20.5,9.3,,,16.5,,,21.7,17.8,30.9,2.8
12037,14.9,35.3,6.6,19.6,11.2,,,20.8,,,26.8,19.3,32.4,3.4
12039,19.0,39.0,7.2,17.4,15.6,,,27.2,,,29.9,20.4,44.5,4.7
12041,14.7,30.9,6.3,21.8,10.2,,,20.2,,,25.8,19.9,34.7,3.3
12043,24.5,37.5,7.8,18.6,14.4,,,27.9,,,34.0,20.1,37.9,4.1
12045,14.0,34.0,6.1,20.4,10.9,,,19.6,,,25.6,18.5,35.1,3.2
12047,20.2,39.6,7.7,19.8,14.7,,,28.6,,,31.6,21.2,42.0,4.5
12049,26.6,34.6,7.4,18.3,14.4,,,27.5,,,33.4,19.6,40.6,3.9
12051,31.9,36.2,7.6,16.6,16.1,,,30.9,,,37.9,18.7,37.7,4.0
12053,15.6,30.6,6.0,21.3,11.2,,,19.2,,,25.4,19.1,36.4,3.1
12055,19.3,33.8,6.5,19.2,12.6,,,22.9,,,29.7,19.4,38.4,3.4
12057,16.3,32.7,5.5,16.7,11.5,,,18.8,,,23.6,16.8,31.5,3.0
12059,15.7,35.8,6.9,21.8,11.9,,,23.3,,,27.8,21.0,36.5,3.7
12061,13.4,28.5,5.4,18.8,9.5,,,16.8,,,21.9,17.4,27.5,2.8
12063,17.0,37.2,7.2,20.1,13.1,,,24.3,,,30.1,20.4,38.9,4.0
12065,15.1,38.4,6.5,18.7,12.2,,,22.2,,,26.0,19.4,34.9,3.8
12067,18.8,36.0,7.3,19.9,12.8,,,25.4,,,30.6,20.9,35.2,3.9
12069,15.2,31.0,5.6,18.6,10.9,,,18.6,,,23.9,17.9,35.8,2.9
12071,16.9,30.8,5.6,18.4,10.8,,,17.9,,,24.4,17.1,31.2,2.9
12073,11.5,34.8,5.6,17.9,11.3,,,18.5,,,23.6,17.7,35.6,3.2
12075,16.7,34.2,6.8,20.6,11.9,,,22.6,,,28.0,21.0,33.8,3.6
12077,18.1,37.1,7.5,19.3,13.0,,,25.6,,,31.0,20.2,44.2,3.9
12079,17.4,37.5,7.0,19.5,13.3,,,24.5,,,30.5,20.6,37.9,4.2
12081,14.6,30.4,5.6,19.1,10.1,,,17.8,,,23.0,17.6,32.7,2.8
12083,16.6,32.0,6.2,20.7,10.9,,,20.7,,,24.2,19.2,37.1,3.3
12085,13.5,26.7,5.4,19.2,9.4,,,16.7,,,20.7,17.3,27.9,2.7
12086,26.2,30.3,5.7,14.0,13.3,,,21.8,,,31.2,15.2,29.3,3.1
12087,14.6,30.0,5.4,17.4,9.7,,,16.6,,,21.8,16.4,25.5,2.7
12089,10.7,29.5,5.2,19.7,8.6,,,15.3,,,18.5,17.8,33.4,2.7
12091,11.9,30.3,5.3,19.5,9.6,,,16.7,,,22.3,18.0,30.8,2.8
12093,21.9,35.8,7.1,20.3,12.8,,,25.8,,,30.4,20.2,44.1,3.7
12095,16.3,31.7,5.5,16.5,11.5,,,19.1,,,24.6,16.3,33.5,3.0
12097,22.1,33.7,5.7,17.3,12.7,,,21.6,,,28.0,16.9,39.4,3.0
12099,15.4,29.4,5.3,16.5,10.6,,,17.8,,,23.6,16.3,27.3,2.9
12101,15.2,32.3,5.7,20.2,10.3,,,18.0,,,24.8,18.0,31.8,2.9
12103,12.3,29.5,5.5,20.9,9.8,,,17.1,,,21.8,17.7,31.7,2.8
12105,19.7,32.4,6.2,19.8,11.8,,,22.4,,,27.9,18.8,40.6,3.3
12107,19.2,35.8,7.5,20.9,13.4,,,27.3,,,31.5,21.7,33.3,4.2
12109,9.6,28.4,4.8,18.6,8.2,,,13.3,,,17.1,16.0,28.7,2.4
12111,16.9,32.8,5.8,18.1,11.2,,,19.8,,,25.2,18.4,31.9,3.2
12113,11.2,31.8,5.4,19.8,9.3,,,16.4,,,19.7,18.1,31.7,2.8
12115,11.5,28.8,5.0,20.7,8.4,,,15.6,,,20.1,17.0,30.3,2.6
12117,13.4,29.4,5.1,16.7,9.8,,,15.9,,,20.5,15.7,29.3,2.6
12119,12.5,29.9,5.3,17.0,9.1,,,15.9,,,20.4,16.5,32.0,2.7
12121,17.1,34.7,6.9,20.4,11.9,,,22.8,,,30.4,19.9,38.6,3.6
12123,16.4,38.4,7.3,20.3,12.8,,,24.4,,,30.5,20.8,40.9,4.0
12125,17.6,38.2,7.3,20.7,12.9,,,24.7,,,29.7,20.3,41.5,4.0
12127,14.8,31.9,5.7,20.4,10.3,,,19.0,,,23.7,18.8,33.2,3.0
12129,13.3,33.8,5.9,18.5,10.8,,,18.8,,,26.2,18.6,38.2,3.1
12131,12.2,30.4,5.6,19.7,9.7,,,17.1,,,20.6,18.0,29.6,2.8
12133,16.4,37.7,7.2,21.1,12.6,,,23.9,,,30.8,21.0,39.8,3.8
13001,18.7,38.8,7.3,22.9,14.6,25.7,23.3,27.3,19.8,13.3,33.7,20.9,40.7,4.2
13003,26.0,40.4,7.9,22.2,16.5,32.0,28.5,32.2,24.1,15.9,39.4,21.1,43.9,4.7
13005,16.1,36.9,6.6,22.7,13.0,21.7,18.8,23.9,17.4,11.5,31.6,20.5,36.9,3.8
13007,17.6,42.4,7.5,21.1,16.9,30.8,29.6,28.8,23.5,15.8,35.9,21.0,43.3,4.9
13009,14.4,39.6,6.5,20.5,14.5,23.7,21.3,23.9,19.8,12.6,30.1,19.3,40.9,4.1
13011,14.8,34.6,6.2,23.7,11.5,17.1,13.6,21.6,13.8,9.2,28.0,19.5,34.2,3.3
13013,14.9,34.6,5.6,19.7,11.6,17.4,12.8,19.9,14.6,9.2,27.8,17.9,34.8,3.1
13015,13.7,34.3,5.5,21.5,10.8,15.2,11.7,19.7,13.3,8.5,25.6,18.5,38.4,3.1
13017,17.9,41.8,7.2,21.7,16.0,29.9,28.3,28.6,23.1,15.2,36.4,21.2,41.5,4.6
13019,16.5,37.2,7.1,23.8,13.5,22.9,20.7,25.1,17.5,12.1,32.6,21.2,38.0,4.0
13021,14.8,42.0,6.3,19.9,15.2,26.7,24.5,25.3,21.7,14.1,31.5,19.9,45.0,4.3
13023,13.7,36.7,6.3,22.7,12.8,20.4,17.6,22.6,16.8,11.0,28.8,20.0,38.3,3.7
13025,15.1,35.5,6.7,25.0,11.9,19.3,16.5,23.5,14.9,10.3,31.1,21.1,38.7,3.6
13027,17.5,40.7,7.2,21.5,15.7,28.4,26.6,27.9,22.0,14.6,34.4,20.8,40.2,4.5
13029,10.7,32.5,4.8,20.4,9.8,12.0,8.4,15.7,11.2,7.0,21.2,16.7,32.8,2.7
13031,12.9,38.8,6.2,20.9,12.9,19.6,17.5,21.5,16.6,10.8,27.4,19.2,41.7,3.7
13033,15.7,41.0,6.8,21.2,15.2,27.0,24.7,26.3,21.7,14.0,33.4,20.7,39.8,4.4
13035,14.8,37.5,6.1,20.6,12.6,20.2,16.5,22.5,16.8,10.7,30.4,19.3,38.2,3.6
13037,18.8,44.9,7.3,17.5,17.1,31.0,27.8,29.2,24.5,15.8,36.2,19.6,43.6,4.9
13039,12.9,34.7,5.8,21.1,11.7,16.5,13.3,19.9,14.3,9.2,27.1,18.4,37.9,3.3
13043,17.9,38.3,6.7,22.0,13.9,24.8,21.6,26.1,19.6,12.8,32.2,20.2,42.3,4.0
13045,14.3,35.9,5.9,21.4,12.2,18.5,15.0,21.3,15.5,10.0,28.1,18.9,34.7,3.4
13047,11.6,31.7,5.5,22.2,10.3,13.0,10.0,17.9,11.3,7.6,24.0,18.4,33.9,2.9
13049,21.3,40.1,7.3,20.2,15.4,26.2,21.8,27.8,20.7,13.5,33.9,19.4,41.4,4.2
13051,12.5,37.0,5.4,19.2,12.1,18.1,14.6,18.6,15.8,10.0,24.8,17.0,33.4,3.3
13053,15.7,38.6,6.3,19.6,14.2,20.5,17.0,22.5,17.0,10.9,29.8,18.1,40.6,3.8
13055,17.9,37.5,7.2,24.0,13.5,23.6,21.0,26.7,17.8,12.3,33.6,21.3,35.1,4.1
13057,11.2,30.8,4.9,20.7,9.5,11.2,7.5,15.8,10.5,6.5,23.0,16.8,33.1,2.6
13059,13.2,36.5,6.0,21.0,13.3,19.3,17.1,21.3,16.2,10.7,27.4,18.1,33.7,3.6
13061,15.3,43.2,6.7,19.9,16.1,29.2,27.5,26.9,23.9,15.3,34.5,20.3,42.3,4.6
13063,17.0,41.7,6.0,16.8,16.1,30.5,26.5,25.2,26.3,15.4,32.9,19.0,44.8,4.4
13065,17.2,39.7,7.3,22.6,14.8,27.1,25.5,27.8,20.7,13.9,34.4,21.3,41.7,4.4
13067,10.9,30.7,4.7,18.3,10.1,12.6,8.9,15.5,11.9,7.4,21.3,15.3,29.6,2.7
13069,19.4,39.9,7.2,21.8,15.0,28.1,24.9,28.0,21.6,14.2,34.6,20.8,39.4,4.3
13071,20.6,39.8,6.9,22.1,14.8,26.5,23.1,27.3,21.0,13.4,34.2,20.4,35.8,4.1
13073,10.4,34.1,4.8,19.8,10.7,12.5,9.1,15.8,11.5,7.3,23.7,16.7,32.8,2.7
13075,16.8,39.0,7.0,22.9,14.4,25.8,23.5,26.4,20.1,13.4,31.5,20.9,37.6,4.2
13077,11.2,32.6,5.0,19.7,10.8,13.3,9.5,16.9,12.0,7.5,24.1,16.8,35.2,2.8
13079,14.3,36.0,6.0,21.9,12.1,18.9,15.2,21.5,15.5,10.0,28.6,19.5,36.9,3.5
13081,16.6,42.2,7.2,21.4,16.0,29.5,28.1,28.0,23.3,15.2,35.3,21.0,44.9,4.6
13083,12.2,32.6,5.7,23.8,10.2,13.6,10.4,18.8,11.6,7.8,25.0,19.2,35.2,3.0
13085,11.4,31.1,5.2,21.8,9.6,11.8,8.5,16.5,10.5,6.9,22.4,17.3,31.5,2.7
13087,17.0,40.9,6.8,21.0,15.3,27.6,25.1,26.7,22.2,14.2,33.5,20.7,42.4,4.4
13089,12.0,36.3,4.9,16.9,12.3,17.4,14.0,17.9,15.6,9.6,22.3,16.0,31.5,3.3
13091,15.6,39.7,6.8,21.5,13.9,24.0,21.0,24.6,18.9,12.3,32.1,20.2,40.4,4.0
13093,17.6,41.9,6.6,18.5,15.2,26.2,22.4,25.8,21.7,13.5,32.8,18.9,41.1,4.2
13095,15.9,44.5,6.6,19.1,17.1,31.9,30.9,28.6,26.1,16.6,33.4,20.1,42.7,4.8
13097,13.5,36.1,5.3,18.3,12.7,20.1,16.1,20.0,18.1,10.8,26.9,17.4,35.9,3.4
13099,16.3,41.6,6.6,20.9,15.4,29.0,26.7,27.2,23.3,14.8,34.3,20.7,41.1,4.4
13101,20.0,33.7,6.0,20.9,12.3,19.7,14.2,22.7,16.3,10.1,30.1,18.5,37.8,3.3
13103,11.8,33.2,5.3,20.6,10.6,13.5,10.3,17.5,12.3,7.8,24.2,17.6,37.2,2.9
13105,15.2,38.0,6.3,21.6,13.3,22.4,19.2,23.6,18.2,11.6,30.8,19.9,38.3,3.8
13107,17.1,41.2,6.9,21.2,14.7,26.3,23.9,27.3,20.8,13.6,35.1,20.6,42.8,4.3
13109,18.1,39.9,6.8,21.4,14.8,26.2,23.1,26.4,20.7,13.4,34.3,20.3,42.6,4.2
13111,12.7,33.4,6.2,23.4,11.1,15.6,12.7,20.3,12.4,8.7,26.8,19.3,38.2,3.2
13113,9.7,31.2,4.5,18.7,10.0,11.4,7.8,14.4,11.0,6.7,19.9,15.3,30.6,2.6
13115,15.3,35.9,6.1,22.8,12.6,19.2,15.4,21.8,15.6,10.1,28.1,19.3,37.7,3.4
13117,9.0,27.9,4.2,17.8,8.8,8.6,5.1,12.9,7.9,5.2,19.6,13.7,26.8,2.2
13119,14.7,36.5,6.6,23.4,12.4,19.7,16.8,23.4,15.3,10.5,29.7,20.2,39.4,3.6
13121,10.2,33.4,4.7,16.8,10.7,14.7,11.1,16.3,13.4,8.3,20.1,15.3,28.1,3.0
13123,15.0,32.4,5.9,22.6,10.8,15.3,11.6,20.1,12.9,8.5,26.3,18.6,34.1,3.1
13125,13.9,35.4,6.3,23.6,11.8,17.9,15.0,21.9,14.4,9.7,29.0,20.2,37.2,3.5
13127,13.2,37.5,5.6,20.5,12.0,17.8,14.6,20.1,15.3,9.6,26.4,18.3,35.5,3.3
13129,17.2,35.0,6.3,23.0,12.2,18.9,15.0,23.0,15.5,10.0,30.7,19.5,35.0,3.4
13131,17.8,38.4,6.6,21.3,14.0,24.4,21.1,25.0,20.1,12.7,34.3,20.0,38.5,4.0
13133,12.2,34.5,5.2,19.3,10.9,15.8,12.1,17.8,14.4,8.7,24.3,17.0,34.5,3.0
13135,16.1,32.7,5.1,15.7,12.0,17.6,12.4,19.0,15.6,9.2,27.3,15.5,34.5,3.0
13137,15.8,33.2,5.8,22.2,11.1,16.9,12.8,20.5,14.0,9.0,27.0,18.7,32.7,3.1
13139,18.6,33.5,5.7,20.6,11.8,18.4,12.6,20.9,15.4,9.4,27.6,17.4,32.5,3.1
13141,19.5,46.7,7.7,18.2,18.3,36.0,34.1,31.7,28.4,18.4,37.7,20.7,45.1,5.4
13143,13.0,34.1,5.9,24.4,11.0,15.7,12.6,20.2,12.7,8.7,26.0,19.8,35.8,3.2
13145,10.3,31.7,4.9,19.9,9.9,11.7,8.5,15.9,11.0,7.0,21.3,16.8,32.4,2.7
13147,13.7,35.4,6.0,21.7,11.9,18.0,14.7,20.9,15.1,9.8,27.4,19.2,35.2,3.4
13149,14.1,35.1,6.3,23.5,11.9,18.2,15.2,22.1,14.7,9.9,29.3,20.4,35.3,3.5
13151,12.1,37.4,5.0,17.7,12.4,18.4,14.6,19.4,17.2,10.0,25.0,17.2,44.7,3.3
13153,11.5,37.2,5.2,20.7,12.2,16.1,12.4,18.9,14.7,9.0,24.6,17.4,39.5,3.1
13155,15.8,38.3,6.6,22.5,13.5,22.5,19.7,24.7,17.9,11.9,31.9,20.1,40.4,3.9
13157,13.3,32.3,5.4,20.9,10.4,14.6,10.5,18.1,12.5,8.0,25.0,17.5,32.5,2.9
13159,13.9,35.5,6.1,22.6,12.1,18.4,15.3,21.5,15.0,9.9,29.0,19.4,36.6,3.5
13161,19.3,37.8,7.3,22.9,14.4,26.2,23.2,27.4,19.8,13.3,34.8,21.1,40.4,4.2
13163,17.5,42.4,6.8,20.7,15.5,29.7,26.8,27.9,23.7,15.0,35.3,20.7,41.3,4.6
13165,18.6,42.7,7.5,20.8,16.3,31.0,29.1,29.5,23.7,15.8,36.6,21.2,42.6,4.8
13167,17.9,43.0,7.5,20.9,15.3,27.0,24.1,28.0,20.7,13.8,34.1,20.5,43.5,4.5
13169,12.4,35.6,5.7,21.7,12.0,17.9,14.9,20.5,15.4,9.7,28.6,19.2,39.4,3.5
13171,12.9,36.2,5.9,21.3,12.1,18.4,15.2,20.8,15.7,10.1,28.0,19.2,37.1,3.5
13173,16.6,39.4,7.1,22.3,14.6,24.9,22.8,26.0,19.4,13.1,33.2,20.4,40.9,4.2
13175,14.8,40.8,6.5,21.2,13.9,24.5,22.5,24.9,19.6,12.8,32.8,20.1,44.1,4.1
13177,10.8,34.7,5.1,20.4,10.7,14.0,10.6,17.0,12.7,8.0,23.0,17.2,38.6,2.9
13179,14.8,39.1,5.8,18.9,13.9,21.6,17.6,22.3,18.9,11.4,29.8,18.2,33.9,3.8
13181,14.1,37.9,6.5,22.2,13.2,21.9,19.5,23.6,17.7,11.7,30.2,20.3,38.0,3.9
13183,16.3,37.5,6.0,20.8,13.0,21.1,17.1,22.6,18.0,11.1,30.3,19.2,37.9,3.6
13185,14.4,37.3,6.1,20.3,13.4,22.0,19.1,22.7,18.4,11.6,29.9,19.0,40.2,3.8
13187,12.1,32.9,5.8,22.9,10.8,14.1,11.1,19.0,11.8,8.1,25.2,18.6,31.0,3.1
13189,14.8,39.4,6.2,21.4,13.8,24.0,21.1,24.0,19.5,12.4,30.8,20.0,39.1,3.9
13191,16.1,40.4,7.1,22.5,14.5,25.7,23.9,26.9,20.1,13.6,33.5,20.8,40.9,4.3
13193,20.6,45.9,7.9,18.5,18.5,36.2,34.5,32.4,27.7,18.3,40.2,20.6,43.9,5.4
13195,15.5,35.6,6.5,23.1,12.4,19.8,16.8,23.2,15.5,10.5,30.5,20.0,37.8,3.6
13197,17.4,38.8,6.7,21.9,14.3,24.8,21.2,25.5,19.6,12.7,32.2,20.2,38.5,4.1
13199,15.5,38.7,6.4,21.6,14.0,24.3,21.6,24.7,19.7,12.6,32.9,20.4,41.3,4.0
13201,15.0,38.8,6.7,22.9,13.9,23.5,21.6,24.7,18.7,12.5,32.0,20.5,42.4,4.0
13205,16.5,42.8,6.8,20.8,15.6,28.0,25.7,26.8,22.3,14.4,33.5,20.5,45.1,4.5
13207,11.7,34.4,5.4,20.8,10.9,15.4,11.9,18.5,13.4,8.5,24.7,18.1,34.7,3.1
13209,15.3,38.8,6.5,21.7,13.5,21.8,18.6,23.4,17.6,11.4,30.7,19.4,40.0,3.8
13211,11.2,33.7,5.0,20.8,10.1,13.3,9.8,16.9,11.9,7.5,23.2,17.7,31.6,2.8
13213,17.1,33.6,6.1,22.9,11.6,17.6,13.3,22.0,14.4,9.3,28.4,19.3,41.2,3.3
13215,14.3,39.4,5.8,19.8,14.1,22.4,19.4,23.3,19.0,12.1,29.4,19.1,40.4,3.9
13217,13.5,38.7,5.5,18.9,13.3,21.4,17.5,21.3,18.8,11.2,30.0,18.6,42.3,3.6
